state,scenario,recharge_tag,slr_m,status,sec,perm_valid_pix,gate_pix,swi_pix,SWI not accelerated,Lateral-dominated,Mixed,Vertical-dominated,pixel_area_km2,perm_valid_area_km2,gate_area_km2,swi_area_km2,SWI not accelerated_area_km2,Lateral-dominated_area_km2,Mixed_area_km2,Vertical-dominated_area_km2
MS,5_0ft,EC-Earth3_ssp245_FarFuture_2070-2099,1.5,processed,3.558169603,790620,380713,409907,409907,269896,103198,7619,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,214.3994557,81.97822507,6.052366294
MS,5_0ft,EC-Earth3_ssp245_Historical_1980-2009,1.5,processed,3.265467644,790620,380713,409907,409907,267585,105492,7636,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,212.5636481,83.80052829,6.065870721
MS,5_0ft,EC-Earth3_ssp245_NearFuture_2030-2059,1.5,processed,3.345689058,790620,380713,409907,409907,259021,114067,7625,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,205.7605945,90.61231999,6.057132562
MS,5_0ft,EC-Earth3_ssp585_FarFuture_2070-2099,1.5,processed,3.30581665,790620,380713,409907,409907,301060,73329,6324,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,239.155453,58.25094736,5.023646731
MS,5_0ft,EC-Earth3_ssp585_Historical_1980-2009,1.5,processed,3.383289337,790620,380713,409907,409907,262416,110674,7623,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,208.457508,87.9169953,6.055543806
MS,5_0ft,EC-Earth3_ssp585_NearFuture_2030-2059,1.5,processed,3.346219778,790620,380713,409907,409907,264354,108731,7628,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,209.9970126,86.37351877,6.059515696
MS,5_0ft,MPI-ESM1-2-HR_ssp126_FarFuture_2070-2099,1.5,processed,3.253195047,790620,380713,409907,409907,264195,108897,7621,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,209.8707065,86.50538552,6.05395505
MS,5_0ft,MPI-ESM1-2-HR_ssp126_Historical_1980-2009,1.5,processed,3.533365011,790620,380713,409907,409907,304942,67893,7878,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,242.2392286,53.93270833,6.258110206
MS,5_0ft,MPI-ESM1-2-HR_ssp126_NearFuture_2030-2059,1.5,processed,3.431918621,790620,380713,409907,409907,259534,113558,7621,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,206.1681105,90.20798157,6.05395505
MS,5_0ft,MPI-ESM1-2-HR_ssp245_FarFuture_2070-2099,1.5,processed,3.173050642,790620,380713,409907,409907,297818,76573,6322,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,236.5800794,60.82790973,5.022057975
MS,5_0ft,MPI-ESM1-2-HR_ssp245_Historical_1980-2009,1.5,processed,3.504177094,790620,380713,409907,409907,301700,71140,7873,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,239.6638549,56.51205383,6.254138316
MS,5_0ft,MPI-ESM1-2-HR_ssp245_NearFuture_2030-2059,1.5,processed,3.118370533,790620,380713,409907,409907,278451,94639,7623,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,221.1953599,75.17914342,6.055543806
MS,5_0ft,MPI-ESM1-2-HR_ssp585_FarFuture_2070-2099,1.5,processed,3.226394176,790620,380713,409907,409907,267653,106417,6643,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,212.6176658,84.53532798,5.277053326
MS,5_0ft,MPI-ESM1-2-HR_ssp585_Historical_1980-2009,1.5,processed,3.345145702,790620,380713,409907,409907,319527,53306,7880,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,253.8252323,42.34511585,6.259698963
MS,5_0ft,MPI-ESM1-2-HR_ssp585_NearFuture_2030-2059,1.5,processed,3.235729218,790620,380713,409907,409907,265587,107577,7549,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,210.9764808,85.45680651,5.996759831
MS,5_0ft,NorESM2-MM_ssp126_FarFuture_2070-2099,1.5,processed,3.135257721,790620,380713,409907,409907,283295,89777,7641,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,225.0433271,71.31687738,6.069842611
MS,5_0ft,NorESM2-MM_ssp126_Historical_1980-2009,1.5,processed,3.377010822,790620,380713,409907,409907,320153,52613,7947,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,254.3225129,41.79461187,6.312922291
MS,5_0ft,NorESM2-MM_ssp126_NearFuture_2030-2059,1.5,processed,3.332912207,790620,380713,409907,409907,262418,110674,7621,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,208.4590967,87.9169953,6.05395505
MS,5_0ft,NorESM2-MM_ssp245_FarFuture_2070-2099,1.5,processed,3.226264238,790620,380713,409907,409907,256303,116779,7631,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,203.601475,92.76667324,6.06189883
MS,5_0ft,NorESM2-MM_ssp245_Historical_1980-2009,1.5,processed,3.0132761,790620,380713,409907,409907,315615,57141,7957,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,250.7176254,45.39155564,6.320866072
MS,5_0ft,NorESM2-MM_ssp245_NearFuture_2030-2059,1.5,processed,3.337248802,790620,380713,409907,409907,265589,107589,7535,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,210.9780695,85.46633905,5.985638538
MS,5_0ft,NorESM2-MM_ssp585_FarFuture_2070-2099,1.5,processed,3.065483809,790620,380713,409907,409907,267602,105490,7621,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,212.5771525,83.79893954,6.05395505
MS,5_0ft,NorESM2-MM_ssp585_Historical_1980-2009,1.5,processed,3.000847578,790620,380713,409907,409907,305618,67298,7797,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,242.7762281,53.4600534,6.193765585
MS,5_0ft,NorESM2-MM_ssp585_NearFuture_2030-2059,1.5,processed,3.180831194,790620,380713,409907,409907,261577,111535,7601,0.000794378,628.0511667,302.4300471,325.6211196,325.6211196,207.7910248,88.6009548,6.038067489
DE,5_0ft,ACCESS-CM2_ssp126_FarFuture_2070-2099,1.5,processed,5.149974823,956238,472539,483699,483699,280082,125808,66649,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,163.8303753,73.58977676,38.98547812
DE,5_0ft,ACCESS-CM2_ssp126_Historical_1980-2009,1.5,processed,4.882664919,956238,472539,483699,483699,139332,261845,71362,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,81.50046719,153.1628759,41.74228705
DE,5_0ft,ACCESS-CM2_ssp126_NearFuture_2030-2059,1.5,processed,5.401313782,956238,472539,483699,483699,297264,111118,64157,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,173.8807659,64.99704959,37.52781467
DE,5_0ft,ACCESS-CM2_ssp245_FarFuture_2070-2099,1.5,processed,4.600593328,956238,472539,483699,483699,300279,109295,62965,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,175.6443515,63.93070911,36.83056955
DE,5_0ft,ACCESS-CM2_ssp245_Historical_1980-2009,1.5,processed,5.089191198,956238,472539,483699,483699,147555,253614,71370,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,86.31040562,148.348258,41.74696655
DE,5_0ft,ACCESS-CM2_ssp245_NearFuture_2030-2059,1.5,processed,4.241464138,956238,472539,483699,483699,289762,118151,64626,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,169.4925672,69.11091277,37.80215021
DE,5_0ft,ACCESS-CM2_ssp585_FarFuture_2070-2099,1.5,processed,4.974219561,956238,472539,483699,483699,328085,85479,58975,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,191.9091148,49.99984522,34.4966702
DE,5_0ft,ACCESS-CM2_ssp585_Historical_1980-2009,1.5,processed,4.365460157,956238,472539,483699,483699,135502,263299,73738,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,79.26015779,154.0133746,43.13209779
DE,5_0ft,ACCESS-CM2_ssp585_NearFuture_2030-2059,1.5,processed,4.08220005,956238,472539,483699,483699,289678,118227,64634,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,169.4434325,69.155368,37.8068297
DE,5_0ft,BCC-CSM2-MR_ssp126_FarFuture_2070-2099,1.5,processed,4.071018934,956238,472539,483699,483699,277279,127947,67313,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,162.1907964,74.84095739,39.37387641
DE,5_0ft,BCC-CSM2-MR_ssp126_Historical_1980-2009,1.5,processed,3.830320358,956238,472539,483699,483699,188123,213652,70764,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,110.0401371,124.9729984,41.39249462
DE,5_0ft,BCC-CSM2-MR_ssp126_NearFuture_2030-2059,1.5,processed,3.962028742,956238,472539,483699,483699,287383,118575,66581,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,168.1010016,69.35892614,38.94570239
DE,5_0ft,BCC-CSM2-MR_ssp245_FarFuture_2070-2099,1.5,processed,4.00206542,956238,472539,483699,483699,248227,155044,69268,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,145.1972014,90.69100016,40.5174286
DE,5_0ft,BCC-CSM2-MR_ssp245_Historical_1980-2009,1.5,processed,4.193864346,956238,472539,483699,483699,202953,199043,70543,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,118.7147555,116.4276512,41.2632235
DE,5_0ft,BCC-CSM2-MR_ssp245_NearFuture_2030-2059,1.5,processed,4.222670078,956238,472539,483699,483699,288205,117681,66653,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,168.58182,68.8359923,38.98781787
DE,5_0ft,BCC-CSM2-MR_ssp585_FarFuture_2070-2099,1.5,processed,4.024047852,956238,472539,483699,483699,299048,111859,61632,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,174.9242939,65.43048804,36.05084829
DE,5_0ft,BCC-CSM2-MR_ssp585_Historical_1980-2009,1.5,processed,4.059794188,956238,472539,483699,483699,203625,198389,70525,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,119.1078333,116.0451022,41.25269463
DE,5_0ft,BCC-CSM2-MR_ssp585_NearFuture_2030-2059,1.5,processed,4.316806793,956238,472539,483699,483699,293604,117399,61536,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,171.7398958,68.67104001,35.99469432
DE,5_0ft,CNRM-ESM2-1_ssp126_FarFuture_2070-2099,1.5,processed,3.628626585,956238,472539,483699,483699,288261,117728,66550,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,168.6145765,68.86348435,38.92756934
DE,5_0ft,CNRM-ESM2-1_ssp126_Historical_1980-2009,1.5,processed,3.64012599,956238,472539,483699,483699,152159,249095,71285,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,89.0034564,145.7049269,41.69724689
DE,5_0ft,CNRM-ESM2-1_ssp126_NearFuture_2030-2059,1.5,processed,3.680148363,956238,472539,483699,483699,292542,113381,66616,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,171.1186926,66.32076242,38.96617519
DE,5_0ft,CNRM-ESM2-1_ssp245_FarFuture_2070-2099,1.5,processed,3.966501236,956238,472539,483699,483699,282781,123307,66451,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,165.4091207,72.12684887,38.86966056
DE,5_0ft,CNRM-ESM2-1_ssp245_Historical_1980-2009,1.5,processed,4.063245296,956238,472539,483699,483699,150885,250543,71111,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,88.25824643,146.5519159,41.59546782
DE,5_0ft,CNRM-ESM2-1_ssp245_NearFuture_2030-2059,1.5,processed,4.003623247,956238,472539,483699,483699,279526,126385,66628,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,163.5051502,73.92728552,38.97319444
DE,5_0ft,CNRM-ESM2-1_ssp585_FarFuture_2070-2099,1.5,processed,3.826894045,956238,472539,483699,483699,279488,125286,67765,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,163.4829226,73.28443955,39.63826801
DE,5_0ft,CNRM-ESM2-1_ssp585_Historical_1980-2009,1.5,processed,3.708398104,956238,472539,483699,483699,148320,252834,71385,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,86.75788256,147.892007,41.75574061
DE,5_0ft,CNRM-ESM2-1_ssp585_NearFuture_2030-2059,1.5,processed,3.811707973,956238,472539,483699,483699,290211,115717,66611,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,169.755204,67.68717568,38.96325051
DE,5_0ft,EC-Earth3_ssp245_FarFuture_2070-2099,1.5,processed,3.733882904,956238,472539,483699,483699,269609,136217,66713,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,157.7043282,79.67838787,39.0229141
DE,5_0ft,EC-Earth3_ssp245_Historical_1980-2009,1.5,processed,3.699754953,956238,472539,483699,483699,232454,170289,69796,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,135.9709873,99.60836747,40.82627543
DE,5_0ft,EC-Earth3_ssp245_NearFuture_2030-2059,1.5,processed,3.617128372,956238,472539,483699,483699,255907,148891,67741,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,149.689519,87.09188169,39.62422952
DE,5_0ft,EC-Earth3_ssp585_FarFuture_2070-2099,1.5,processed,3.937465906,956238,472539,483699,483699,286698,122401,63440,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,167.7003197,71.59689579,37.10841471
DE,5_0ft,EC-Earth3_ssp585_Historical_1980-2009,1.5,processed,3.85623765,956238,472539,483699,483699,231573,171000,69966,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,135.4556576,100.0242578,40.92571475
DE,5_0ft,EC-Earth3_ssp585_NearFuture_2030-2059,1.5,processed,3.892063141,956238,472539,483699,483699,286031,121262,65246,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,167.3101666,70.93065234,38.16481126
DE,5_0ft,MPI-ESM1-2-HR_ssp126_FarFuture_2070-2099,1.5,processed,3.647523165,956238,472539,483699,483699,243432,159151,69956,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,142.3924276,93.09333716,40.91986538
DE,5_0ft,MPI-ESM1-2-HR_ssp126_Historical_1980-2009,1.5,processed,3.920036077,956238,472539,483699,483699,214923,187394,70222,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,125.7164536,109.6137179,41.07545867
DE,5_0ft,MPI-ESM1-2-HR_ssp126_NearFuture_2030-2059,1.5,processed,3.703836203,956238,472539,483699,483699,243645,158727,70167,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,142.5170193,92.8453238,41.04328712
DE,5_0ft,MPI-ESM1-2-HR_ssp245_FarFuture_2070-2099,1.5,processed,3.773023605,956238,472539,483699,483699,266248,139003,67288,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,155.7383543,81.30802285,39.35925298
DE,5_0ft,MPI-ESM1-2-HR_ssp245_Historical_1980-2009,1.5,processed,3.698883772,956238,472539,483699,483699,178040,223852,70647,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,104.1422156,130.9393577,41.32405697
DE,5_0ft,MPI-ESM1-2-HR_ssp245_NearFuture_2030-2059,1.5,processed,3.801846981,956238,472539,483699,483699,223829,178640,70070,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,130.9259041,104.4931779,40.98654821
DE,5_0ft,MPI-ESM1-2-HR_ssp585_FarFuture_2070-2099,1.5,processed,3.723275423,956238,472539,483699,483699,219008,183064,70467,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,128.105922,107.08094,41.21876827
DE,5_0ft,MPI-ESM1-2-HR_ssp585_Historical_1980-2009,1.5,processed,3.79693675,956238,472539,483699,483699,190388,211639,70512,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,111.3650199,123.7955199,41.24509045
DE,5_0ft,MPI-ESM1-2-HR_ssp585_NearFuture_2030-2059,1.5,processed,3.759388447,956238,472539,483699,483699,240994,163282,68263,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,140.9663508,95.50971265,39.92956673
DE,5_0ft,NorESM2-MM_ssp126_FarFuture_2070-2099,1.5,processed,3.765774727,956238,472539,483699,483699,275018,131224,66297,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,160.8682534,76.75779653,38.77958023
DE,5_0ft,NorESM2-MM_ssp126_Historical_1980-2009,1.5,processed,3.9201653,956238,472539,483699,483699,244727,158037,69775,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,143.1499213,92.44171714,40.81399175
DE,5_0ft,NorESM2-MM_ssp126_NearFuture_2030-2059,1.5,processed,3.628262997,956238,472539,483699,483699,238189,164389,69961,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,139.325602,96.15723811,40.92279006
DE,5_0ft,NorESM2-MM_ssp245_FarFuture_2070-2099,1.5,processed,3.529933929,956238,472539,483699,483699,162240,239136,71163,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,94.90020811,139.8795375,41.62588455
DE,5_0ft,NorESM2-MM_ssp245_Historical_1980-2009,1.5,processed,3.629358768,956238,472539,483699,483699,223735,178569,70235,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,130.87092,104.4516473,41.08306285
DE,5_0ft,NorESM2-MM_ssp245_NearFuture_2030-2059,1.5,processed,3.991784573,956238,472539,483699,483699,252708,149966,69865,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,147.8183049,87.72068916,40.86663609
DE,5_0ft,NorESM2-MM_ssp585_FarFuture_2070-2099,1.5,processed,3.692082405,956238,472539,483699,483699,270401,132717,69421,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,158.1675985,77.63110774,40.60692398
DE,5_0ft,NorESM2-MM_ssp585_Historical_1980-2009,1.5,processed,3.589862108,956238,472539,483699,483699,233192,169377,69970,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,136.4026709,99.07490477,40.9280545
DE,5_0ft,NorESM2-MM_ssp585_NearFuture_2030-2059,1.5,processed,3.899403095,956238,472539,483699,483699,217780,184288,70471,0.000584937,559.3391593,276.4056302,282.9335291,282.9335291,127.3876191,107.7969031,41.22110802
CT,5_0ft,ACCESS-CM2_ssp126_FarFuture_2070-2099,1.5,processed,5.067318201,331519,289453,42066,42066,113780,152448,23225,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,60.58386438,81.17321987,12.36649895
CT,5_0ft,ACCESS-CM2_ssp126_Historical_1980-2009,1.5,processed,5.033218384,331519,289453,42066,42066,145838,116260,27355,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,77.65362641,61.90437751,14.56557928
CT,5_0ft,ACCESS-CM2_ssp126_NearFuture_2030-2059,1.5,processed,5.044168949,331519,289453,42066,42066,120109,146961,22383,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,63.95383518,78.25158458,11.91816344
CT,5_0ft,ACCESS-CM2_ssp245_FarFuture_2070-2099,1.5,processed,4.198785543,331519,289453,42066,42066,121620,144462,23371,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,64.75838975,76.92095461,12.44423883
CT,5_0ft,ACCESS-CM2_ssp245_Historical_1980-2009,1.5,processed,3.96156311,331519,289453,42066,42066,135456,126703,27294,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,72.12557509,67.4649092,14.53309891
CT,5_0ft,ACCESS-CM2_ssp245_NearFuture_2030-2059,1.5,processed,4.116222143,331519,289453,42066,42066,100123,165703,23627,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,53.31199027,88.23104306,12.58054987
CT,5_0ft,ACCESS-CM2_ssp585_FarFuture_2070-2099,1.5,processed,4.147763491,331519,289453,42066,42066,180063,87022,22368,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,95.87724004,46.33616669,11.91017647
CT,5_0ft,ACCESS-CM2_ssp585_Historical_1980-2009,1.5,processed,4.061411619,331519,289453,42066,42066,150242,111854,27357,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,79.99860214,59.55833685,14.56664421
CT,5_0ft,ACCESS-CM2_ssp585_NearFuture_2030-2059,1.5,processed,4.44628334,331519,289453,42066,42066,91912,174171,23370,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,48.9399204,92.73995643,12.44370637
CT,5_0ft,BCC-CSM2-MR_ssp126_FarFuture_2070-2099,1.5,processed,3.962288141,331519,289453,42066,42066,124113,139827,25513,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,66.08582492,74.45297947,13.5847788
CT,5_0ft,BCC-CSM2-MR_ssp126_Historical_1980-2009,1.5,processed,3.942881584,331519,289453,42066,42066,148446,113713,27294,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,79.04229506,60.54818923,14.53309891
CT,5_0ft,BCC-CSM2-MR_ssp126_NearFuture_2030-2059,1.5,processed,4.296769619,331519,289453,42066,42066,103722,162104,23627,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,55.2283317,86.31470163,12.58054987
CT,5_0ft,BCC-CSM2-MR_ssp245_FarFuture_2070-2099,1.5,processed,4.214961052,331519,289453,42066,42066,116968,146561,25924,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,62.28136271,78.03859859,13.8036219
CT,5_0ft,BCC-CSM2-MR_ssp245_Historical_1980-2009,1.5,processed,3.832755089,331519,289453,42066,42066,127782,134493,27178,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,68.0394389,71.61281132,14.47133298
CT,5_0ft,BCC-CSM2-MR_ssp245_NearFuture_2030-2059,1.5,processed,3.896795988,331519,289453,42066,42066,98161,167373,23919,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,52.267294,89.12025956,12.73602964
CT,5_0ft,BCC-CSM2-MR_ssp585_FarFuture_2070-2099,1.5,processed,3.971485376,331519,289453,42066,42066,183184,84109,22160,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,97.53906321,44.78509623,11.79942375
CT,5_0ft,BCC-CSM2-MR_ssp585_Historical_1980-2009,1.5,processed,3.880393505,331519,289453,42066,42066,127810,134477,27166,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,68.05434792,71.60429188,14.4649434
CT,5_0ft,BCC-CSM2-MR_ssp585_NearFuture_2030-2059,1.5,processed,4.072740078,331519,289453,42066,42066,114535,152277,22641,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,60.98587543,81.08216836,12.0555394
CT,5_0ft,CNRM-ESM2-1_ssp126_FarFuture_2070-2099,1.5,processed,3.86661768,331519,289453,42066,42066,145188,121867,22398,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,77.30752418,64.8899086,11.92615042
CT,5_0ft,CNRM-ESM2-1_ssp126_Historical_1980-2009,1.5,processed,3.803090811,331519,289453,42066,42066,119403,142856,27194,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,63.57791491,76.06581587,14.47985242
CT,5_0ft,CNRM-ESM2-1_ssp126_NearFuture_2030-2059,1.5,processed,3.785279512,331519,289453,42066,42066,111185,155575,22693,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,59.20211778,82.83823783,12.08322758
CT,5_0ft,CNRM-ESM2-1_ssp245_FarFuture_2070-2099,1.5,processed,3.762294531,331519,289453,42066,42066,108342,158227,22884,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,57.68831987,84.25033494,12.18492839
CT,5_0ft,CNRM-ESM2-1_ssp245_Historical_1980-2009,1.5,processed,4.147085667,331519,289453,42066,42066,124024,138174,27255,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,66.03843554,73.57281488,14.51233278
CT,5_0ft,CNRM-ESM2-1_ssp245_NearFuture_2030-2059,1.5,processed,4.141979218,331519,289453,42066,42066,101875,163994,23584,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,54.2448689,87.32106042,12.55765387
CT,5_0ft,CNRM-ESM2-1_ssp585_FarFuture_2070-2099,1.5,processed,3.997318745,331519,289453,42066,42066,105262,161259,22932,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,56.04832776,85.86476873,12.21048671
CT,5_0ft,CNRM-ESM2-1_ssp585_Historical_1980-2009,1.5,processed,3.798866272,331519,289453,42066,42066,123823,138375,27255,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,65.93141008,73.67984034,14.51233278
CT,5_0ft,CNRM-ESM2-1_ssp585_NearFuture_2030-2059,1.5,processed,3.77555871,331519,289453,42066,42066,100213,165551,23689,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,53.35991212,88.15010838,12.61356269
CT,5_0ft,EC-Earth3_ssp245_FarFuture_2070-2099,1.5,processed,3.829001665,331519,289453,42066,42066,101280,163106,25067,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,53.92805224,86.84823153,13.34729942
CT,5_0ft,EC-Earth3_ssp245_Historical_1980-2009,1.5,processed,4.088642359,331519,289453,42066,42066,128564,133618,27271,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,68.45582651,71.14690447,14.52085222
CT,5_0ft,EC-Earth3_ssp245_NearFuture_2030-2059,1.5,processed,3.852552652,331519,289453,42066,42066,99861,165712,23880,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,53.17248445,88.23583524,12.7152635
CT,5_0ft,EC-Earth3_ssp585_FarFuture_2070-2099,1.5,processed,4.079147577,331519,289453,42066,42066,141469,124707,23277,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,75.32728696,66.40210912,12.39418713
CT,5_0ft,EC-Earth3_ssp585_Historical_1980-2009,1.5,processed,3.877783537,331519,289453,42066,42066,143651,118508,27294,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,76.48912552,63.10135876,14.53309891
CT,5_0ft,EC-Earth3_ssp585_NearFuture_2030-2059,1.5,processed,3.853954792,331519,289453,42066,42066,122510,141422,25521,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,65.23228357,75.3022611,13.58903852
CT,5_0ft,MPI-ESM1-2-HR_ssp126_FarFuture_2070-2099,1.5,processed,3.900870085,331519,289453,42066,42066,137026,125385,27042,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,72.96154509,66.76312037,14.39891774
CT,5_0ft,MPI-ESM1-2-HR_ssp126_Historical_1980-2009,1.5,processed,3.769073725,331519,289453,42066,42066,127912,134389,27152,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,68.10865935,71.55743496,14.45748889
CT,5_0ft,MPI-ESM1-2-HR_ssp126_NearFuture_2030-2059,1.5,processed,3.981203794,331519,289453,42066,42066,119719,144881,24853,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,63.74617384,77.14405744,13.23335192
CT,5_0ft,MPI-ESM1-2-HR_ssp245_FarFuture_2070-2099,1.5,processed,3.841846466,331519,289453,42066,42066,97083,168437,23933,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,51.69329676,89.68680229,12.74348415
CT,5_0ft,MPI-ESM1-2-HR_ssp245_Historical_1980-2009,1.5,processed,3.781832933,331519,289453,42066,42066,126622,135537,27294,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,67.42177953,72.16870475,14.53309891
CT,5_0ft,MPI-ESM1-2-HR_ssp245_NearFuture_2030-2059,1.5,processed,4.248831749,331519,289453,42066,42066,156707,105549,27197,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,83.44098818,56.2011452,14.48144981
CT,5_0ft,MPI-ESM1-2-HR_ssp585_FarFuture_2070-2099,1.5,processed,3.814796686,331519,289453,42066,42066,108498,156224,24731,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,57.7713844,83.1838076,13.16839119
CT,5_0ft,MPI-ESM1-2-HR_ssp585_Historical_1980-2009,1.5,processed,3.968511343,331519,289453,42066,42066,118845,143429,27179,0.000532465,176.5222547,154.1235832,22.39867146,22.39867146,63.28079946,76.3709183,14.47186544
